id,module,difficulty,category,question,gold_sql,runs,ex_passes,ver_passes,em_passes,ex_rate,ver_rate,last_pred_sql,last_error
63,GSTR-3B,moderate,aggregation,What is the average outward taxable value per return in FY 2024-25?,SELECT AVG(o.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8;,3,3,3,0,1.0,1.0,SELECT AVG(s.txval) AS avg_outward_taxable_value FROM public.tbl_gst_rtn_r3b_sup_details_osupdet s JOIN public.tbl_gst_rtn_r3b r ON s.idtbl_gst_rtn_r3b_sup_details = r.idtbl_gst_rtn_r3b JOIN common.mst_3bd_months_t m ON r.ret_period = m.ret_period_fl WHERE m.fy_flag = 8;,
64,GSTR-3B,moderate,ranking,Which 3 divisions have the most GSTR-3B returns?,SELECT j.division FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd GROUP BY j.division ORDER BY COUNT(*) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT j.division, COUNT(DISTINCT r.gstin) AS return_count FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON r.gstin = d.gstin JOIN common.mst_state_jurisdiction_code j ON d.stjd = j.state_jur_code GROUP BY j.division ORDER BY return_count DESC LIMIT 3;",
65,GSTR-3B,moderate,domain_specific,What is the total net ITC available (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(n.samt + n.camt + n.iamt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_itc_elg e ON e.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_itc_elg_itc_net n ON n.idtbl_gst_rtn_r3b_itc_elg = e.idtbl_gst_rtn_r3b_itc_elg;,3,3,3,0,1.0,1.0,SELECT SUM(camt + iamt + samt) AS total_net_itc FROM public.tbl_gst_rtn_r3b_itc_elg_itc_net;,
66,GSTR-3B,moderate,filtering,How many GSTR-3B returns reported inward supplies under reverse charge?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details WHERE iv.txval > 0;,3,0,3,0,0.0,1.0,SELECT COUNT(DISTINCT tbl_gst_rtn_r3b.idtbl_gst_rtn_r3b) AS num_returns FROM tbl_gst_rtn_r3b JOIN tbl_gst_rtn_r3b_sup_details ON tbl_gst_rtn_r3b.idtbl_gst_rtn_r3b = tbl_gst_rtn_r3b_sup_details.idtbl_gst_rtn_r3b JOIN tbl_gst_rtn_r3b_sup_details_isuprev ON tbl_gst_rtn_r3b_sup_details.idtbl_gst_rtn_r3b_sup_details = tbl_gst_rtn_r3b_sup_details_isuprev.idtbl_gst_rtn_r3b_sup_details;,
67,GSTR-3B,moderate,grouping,What is the total outward taxable value for each approving authority?,"SELECT d.appr_auth, SUM(o.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY d.appr_auth;",3,3,3,0,1.0,1.0,"SELECT d.appr_auth, SUM(sdet.txval) AS total_outward_taxable_value FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet sdet ON sdet.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY d.appr_auth;",
68,GSTR-3B,moderate,domain_specific,What is the total tax payable (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(o.samt + o.camt + o.iamt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details;,3,3,3,0,1.0,1.0,SELECT SUM(camt + iamt + samt) AS total_tax_payable FROM public.tbl_gst_rtn_r3b_sup_details_osupdet;,
69,GSTR-3B,moderate,grouping,What is the total SGST paid in cash for each division?,"SELECT j.division, SUM(pc.spd) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash pc ON pc.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt GROUP BY j.division;",3,0,0,0,0.0,0.0,"SELECT j.division, SUM(p.sgst_tx) AS total_sgst_paid_in_cash FROM public.tbl_gst_rtn_r7_tax_paid p JOIN common.t_all_delers_api_v_t d ON p.tbl_gst_rtn_r7 = d.gstin JOIN common.mst_state_jurisdiction_code j ON d.stjd = j.state_jur_code GROUP BY j.division;",(psycopg2.errors.UndefinedFunction) operator does not exist: bigint = character varying
70,GSTR-3B,moderate,grouping,How many GSTR-3B returns were filed under each approving authority?,"SELECT d.appr_auth, COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin GROUP BY d.appr_auth;",3,3,3,0,1.0,1.0,"SELECT d.appr_auth AS approving_authority, COUNT(DISTINCT r.idtbl_gst_rtn_r3b) AS return_count FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON r.gstin = d.gstin GROUP BY d.appr_auth ORDER BY return_count DESC;",
71,GSTR-3B,challenging,decode,"What is the total CGST paid in cash for each financial year, labelled by year?","SELECT y.desc_year, SUM(pc.cpd) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash pc ON pc.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;",3,0,0,0,0.0,0.0,"SELECT TO_CHAR(TO_DATE(fp, 'MMYYYY'), 'YYYY') AS fiscal_year, SUM(cgst_tx) AS total_cgst_paid_in_cash FROM public.tbl_gst_rtn_r7_tax_paid JOIN public.tbl_gst_rtn_r7 ON tbl_gst_rtn_r7_tax_paid.tbl_gst_rtn_r7 = tbl_gst_rtn_r7.idtbl_gst_rtn_r7 GROUP BY fiscal_year ORDER BY fiscal_year;","(psycopg2.errors.UndefinedColumn) column ""cgst_tx"" does not exist"
72,GSTR-3B,challenging,ranking,List the top 4 taxpayers by total outward taxable value across all years.,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY r.gstin ORDER BY SUM(o.txval) DESC LIMIT 4;,3,3,3,0,1.0,1.0,"SELECT d.gstin, d.lgnmbzpan AS taxpayer_name, SUM(s.txval) AS total_outward_taxable_value FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet s ON s.idtbl_gst_rtn_r3b_sup_details = r.idtbl_gst_rtn_r3b JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin GROUP BY d.gstin, d.lgnmbzpan ORDER BY total_outward_taxable_value DESC LIMIT 4",
73,GSTR-3B,challenging,decode,What is the total outward taxable value per month name in FY 2024-25?,"SELECT m.month_desc, SUM(o.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY m.month_desc;",3,3,3,0,1.0,1.0,"SELECT TO_CHAR(TO_DATE(m.ret_period_fl, 'MMYYYY'), 'Month') AS month_name, SUM(s.txval) AS total_outward_taxable_value FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details sd ON r.idtbl_gst_rtn_r3b = sd.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet s ON sd.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON r.ret_period = m.ret_period_fl WHERE m.fy_flag = 8 GROUP BY TO_CHAR(TO_DATE(m.ret_period_fl, 'MMYYYY'), 'Month'), m.mnth_cd ORDER BY m.mnth_cd;",
74,GSTR-3B,challenging,decode,What is the total outward taxable value per quarter in FY 2024-25?,"SELECT MAX(m.quarter) AS quarter, SUM(o.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY m.quarter_all_mnths;",3,0,2,0,0.0,0.667,"SELECT m.quarter, SUM(s.txval) AS total_outward_taxable_value FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet s ON r.idtbl_gst_rtn_r3b = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON r.ret_period = m.ret_period_fl WHERE m.fy_flag = 8 GROUP BY m.quarter ORDER BY m.quarter;",
75,GSTR-3B,challenging,ranking,Which division paid the most tax in cash?,SELECT j.division FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash pc ON pc.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt GROUP BY j.division ORDER BY SUM(pc.ipd + pc.cpd + pc.spd + pc.cspd) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT d.division, SUM(p.igst_tx + p.cgst_tx + p.sgst_tx + p.cess_tx) AS total_tax_paid FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash p JOIN public.tbl_gst_rtn_r7 r ON p.idtbl_gst_rtn_r7_tax_paid = r.idtbl_gst_rtn_r7 JOIN common.mst_state_jurisdiction_code d ON r.gstin = d.state_jur_code GROUP BY d.division ORDER BY total_tax_paid DESC LIMIT 1;",
76,GSTR-3B,challenging,grouping,What is the total tax payable (SGST + CGST + IGST) for each division?,"SELECT j.division, SUM(o.samt + o.camt + o.iamt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;",3,0,0,0,0.0,0.0,"SELECT j.division, SUM(t.camt + t.samt + t.igst) AS total_tax_payable FROM public.tbl_gst_rtn_r7_tax_pay t JOIN common.t_all_delers_api_v_t d ON t.tbl_gst_rtn_r7 = d.gstin JOIN common.mst_state_jurisdiction_code j ON d.stjd = j.state_jur_code GROUP BY j.division;",(psycopg2.errors.UndefinedFunction) operator does not exist: bigint = character varying
77,GSTR-3B,challenging,subquery,How many taxpayers in FY 2024-25 had a total outward taxable value above the average taxpayer's total?,"SELECT COUNT(*) AS n FROM (SELECT r.gstin, SUM(o.txval) AS tot FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin) q WHERE q.tot > (SELECT AVG(tot) FROM (SELECT r2.gstin, SUM(o2.txval) AS tot FROM public.tbl_gst_rtn_r3b r2 JOIN public.tbl_gst_rtn_r3b_sup_details s2 ON s2.idtbl_gst_rtn_r3b = r2.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o2 ON o2.idtbl_gst_rtn_r3b_sup_details = s2.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m2 ON m2.ret_period_fl = r2.ret_period WHERE m2.fy_flag = 8 GROUP BY r2.gstin) q2);",3,0,3,0,0.0,1.0,SELECT COUNT(DISTINCT r.gstin) AS taxpayer_count FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details WHERE r.ret_period LIKE '042025' GROUP BY r.gstin HAVING SUM(o.txval) > ( SELECT AVG(total_txval) FROM ( SELECT SUM(o2.txval) AS total_txval FROM public.tbl_gst_rtn_r3b r2 JOIN public.tbl_gst_rtn_r3b_sup_details s2 ON s2.idtbl_gst_rtn_r3b = r2.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o2 ON o2.idtbl_gst_rtn_r3b_sup_details = s2.idtbl_gst_rtn_r3b_sup_details WHERE r2.ret_period LIKE '042025' GROUP BY r2.gstin ) AS avg_txval ),
78,GSTR-3B,challenging,decode,"How many distinct taxpayers filed in each financial year, labelled by year?","SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;",3,0,3,0,0.0,1.0,"SELECT TO_CHAR(TO_DATE(ret_period, 'MMYYYY'), 'YYYY') AS fiscal_year, COUNT(DISTINCT gstin) AS taxpayer_count FROM public.tbl_gst_rtn_r3b GROUP BY fiscal_year ORDER BY fiscal_year;",
79,GSTR-3B,challenging,ranking,List the top 5 taxpayers by total tax payable (SGST + CGST + IGST) in FY 2024-25.,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;,3,0,0,0,0.0,0.0,"SELECT d.gstin, d.lgnmbzpan AS taxpayer_name, SUM(t.samt + t.camt + t.igst) AS total_tax_payable FROM public.tbl_gst_rtn_r7_tax_pay t JOIN common.t_all_delers_api_v_t d ON t.tbl_gst_rtn_r7 = d.gstin JOIN common.mst_3bd_months_t m ON m.ret_period_fl = d.apprvdt WHERE m.fy_flag = 8 GROUP BY d.gstin, d.lgnmbzpan ORDER BY total_tax_payable DESC LIMIT 5;",(psycopg2.errors.UndefinedFunction) operator does not exist: bigint = character varying
80,GSTR-3B,challenging,grouping,What is the total reverse-charge SGST for each division?,"SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;",3,0,0,0,0.0,0.0,"SELECT j.division, SUM(s.samt) AS total_sgst FROM public.tbl_gst_rtn_r3b_sup_details_isuprev s JOIN common.t_all_delers_api_v_t d ON s.idtbl_gst_rtn_r3b_sup_details = d.gstin JOIN common.mst_state_jurisdiction_code j ON d.stjd = j.state_jur_code GROUP BY j.division;",(psycopg2.errors.UndefinedFunction) operator does not exist: bigint = character varying
81,GSTR-7,simple,aggregation,How many GSTR-7 returns have been filed?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7;,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS total_gstr7_returns FROM public.tbl_gst_rtn_r7;,
82,GSTR-7,simple,aggregation,How many TDS amendments were filed?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa;,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS num_amendments FROM public.tbl_gst_rtn_r7_tdsa;,
83,GSTR-7,simple,domain_specific,What is the total TDS deducted across all GSTR-7 returns?,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT SUM(iamt + camt + samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7_tds;,
84,GSTR-7,simple,aggregation,How many distinct deductors filed GSTR-7 returns?,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;,3,3,3,0,1.0,1.0,SELECT COUNT(DISTINCT gstin) AS distinct_deductors FROM public.tbl_gst_rtn_r7;,
85,GSTR-7,simple,aggregation,How many distinct deductees appear in GSTR-7 TDS records?,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT COUNT(DISTINCT gstin_ded) AS distinct_deductees FROM public.tbl_gst_rtn_r7_tds;,
86,GSTR-7,simple,aggregation,How many deductee-wise TDS rows are there?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS total_dedtwise_tds_rows FROM public.tbl_gst_rtn_r7_tds;,
87,GSTR-7,simple,aggregation,How many invoice-level TDS rows are there?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds_inv;,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS total_tds_rows FROM public.tbl_gst_rtn_r7_tds_inv;,
88,GSTR-7,simple,domain_specific,What is the total IGST TDS withheld across all deductee records?,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT SUM(iamt) AS total_igst_tds_withheld FROM public.tbl_gst_rtn_r7_tds;,
89,GSTR-7,simple,domain_specific,What is the total CGST TDS withheld across all deductee records?,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT SUM(camt) AS total_cgst_tds_withheld FROM public.tbl_gst_rtn_r7_tds;,
90,GSTR-7,simple,domain_specific,What is the total base amount on which TDS was deducted?,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds;,3,3,3,0,1.0,1.0,SELECT SUM(amt_ded) AS total_base_amount FROM public.tbl_gst_rtn_r7_tds;,
91,GSTR-7,simple,aggregation,How many distinct return periods appear in GSTR-7 returns?,SELECT COUNT(DISTINCT fp) AS n FROM public.tbl_gst_rtn_r7;,3,3,3,0,1.0,1.0,SELECT COUNT(DISTINCT fp) AS distinct_return_periods FROM public.tbl_gst_rtn_r7;,
92,GSTR-7,simple,aggregation,What is the total invoice value across all invoice-level TDS rows?,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,3,3,3,0,1.0,1.0,SELECT SUM(ival) AS total_invoice_value FROM public.tbl_gst_rtn_r7_tds_inv;,
93,GSTR-7,simple,aggregation,How many tax-payable rows are recorded for GSTR-7 returns?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tax_pay;,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS total_tax_payable_rows FROM public.tbl_gst_rtn_r7_tax_pay;,
94,GSTR-7,moderate,join,List each deductor and the total TDS they deducted.,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin;",3,0,3,0,0.0,1.0,"SELECT t.gstin_ded AS deductor_gstin, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.gstin_ded ORDER BY total_tds DESC LIMIT 100;",
95,GSTR-7,moderate,join,What is the total TDS deducted in each return period?,"SELECT r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp;",3,3,3,0,1.0,1.0,"SELECT r.fp AS ret_period, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp ORDER BY r.fp;",
96,GSTR-7,moderate,grouping,What is the total TDS deducted from each deductee?,"SELECT gstin_ded, SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded;",3,3,3,0,1.0,1.0,"SELECT t.gstin_ded AS deductee_gstin, SUM(t.iamt + t.camt + t.samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.gstin_ded ORDER BY total_tds_deducted DESC LIMIT 100;",
97,GSTR-7,moderate,ranking,Which deductee had the highest total TDS deducted from them?,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY SUM(iamt + camt + samt) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT t.deductee_name, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.deductee_name ORDER BY total_tds DESC LIMIT 1;",
98,GSTR-7,moderate,grouping,How many GSTR-7 returns did each deductor file?,"SELECT gstin, COUNT(*) AS n FROM public.tbl_gst_rtn_r7 GROUP BY gstin;",3,3,3,0,1.0,1.0,"SELECT r.gstin AS deductor_gstin, COUNT(r.idtbl_gst_rtn_r7) AS return_count FROM public.tbl_gst_rtn_r7 r GROUP BY r.gstin ORDER BY return_count DESC LIMIT 100;",
99,GSTR-7,moderate,domain_specific,What is the total TDS withheld at the invoice level across all returns?,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,3,0,3,0,0.0,1.0,SELECT SUM(ival) AS total_tds_withheld FROM public.tbl_gst_rtn_r7_tds_inv;,
100,GSTR-7,moderate,aggregation,What is the average invoice value across invoice-level TDS rows?,SELECT AVG(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,3,3,3,0,1.0,1.0,SELECT AVG(ival) AS average_invoice_value FROM public.tbl_gst_rtn_r7_tds_inv;,
101,GSTR-7,moderate,filtering,How many GSTR-7 returns were filed for the period October 2025?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7 WHERE fp = '102025';,3,3,3,0,1.0,1.0,SELECT COUNT(*) AS total_gstr7_returns FROM public.tbl_gst_rtn_r7 WHERE fp = '102025';,
102,GSTR-7,moderate,ranking,List the top 3 deductees by total base amount on which TDS was deducted.,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY SUM(amt_ded) DESC LIMIT 3;,3,0,3,0,0.0,1.0,"SELECT t.gstin_ded AS deductee_gstin, t.deductee_name, SUM(t.amt_ded) AS total_base_amount FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.gstin_ded, t.deductee_name ORDER BY total_base_amount DESC LIMIT 3;",
103,GSTR-7,challenging,ranking,Which deductor deducted TDS from the most distinct deductees?,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;,3,0,0,0,0.0,0.0,"SELECT r.gstin, COUNT(DISTINCT t.gstin_ded) AS distinct_deductees FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON r.idtbl_gst_r7 = t.tbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY distinct_deductees DESC LIMIT 1;",(psycopg2.errors.UndefinedColumn) column r.idtbl_gst_r7 does not exist
104,GSTR-7,challenging,join,What is the total TDS deducted by each deductor for the period October 2025?,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;",3,0,3,0,0.0,1.0,"SELECT r.gstin AS deductor_gstin, d.lgnmbzpan AS deductor_name, SUM(t.iamt + t.camt + t.samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON r.idtbl_gst_rtn_r7 = t.tbl_gst_rtn_r7 JOIN common.t_all_delers_api_v_t d ON r.gstin = d.gstin WHERE r.fp = '102025' GROUP BY r.gstin, d.lgnmbzpan ORDER BY total_tds_deducted DESC LIMIT 100;",
