id,module,difficulty,category,question,gold_sql,runs,ex_passes,ver_passes,em_passes,ex_rate,ver_rate,last_pred_sql,last_error
74,GSTR-3B,challenging,decode,What is the total outward taxable value per quarter in FY 2024-25?,"SELECT m.quarter, SUM(r.osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE r.fy_flag = 8 GROUP BY m.quarter;",1,0,1,0,0.0,1.0,"SELECT m.month_desc AS quarter, SUM(r.osup_det_txval) AS total_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_3bd_months_t m ON r.ret_period = m.ret_period_fl WHERE r.fy_flag = 8 GROUP BY m.month_desc ORDER BY m.month_desc;",
75,GSTR-3B,challenging,ranking,Which division collected the most state income?,"SELECT division, SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division ORDER BY v DESC LIMIT 1;",1,1,1,0,1.0,1.0,"SELECT ""division"", SUM(state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY ""division"" ORDER BY total_state_income DESC LIMIT 1",
76,GSTR-3B,challenging,grouping,What is the total tax payable (SGST + CGST + IGST) for each division?,"SELECT division, SUM(samt + camt + iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",1,1,1,0,1.0,1.0,"SELECT r3b.division, SUM(r3b.samt + r3b.camt + r3b.iamt) AS total_tax_payable FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r3b GROUP BY r3b.division ORDER BY r3b.division;",
77,GSTR-3B,challenging,subquery,How many taxpayers in FY 2024-25 had an outward taxable value above the FY 2024-25 average?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8 AND osup_det_txval > (SELECT AVG(osup_det_txval) FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8);,1,0,1,0,0.0,1.0,SELECT COUNT(DISTINCT gstin) FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8 AND osup_det_txval > ( SELECT AVG(osup_det_txval) FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8 ) ;,
78,GSTR-3B,challenging,decode,"How many distinct taxpayers filed in each financial year, labelled by year?","SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_fy_years_t y ON y.flag_fy = r.fy_flag GROUP BY y.desc_year;",1,0,0,0,0.0,0.0,"SELECT COUNT(DISTINCT gstin) AS taxpayer_count, TO_CHAR(TO_DATE(fil_dt, 'DD-MM-YYYY'), 'YYYY') AS fiscal_year FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY fiscal_year ORDER BY fiscal_year;","(psycopg2.errors.UndefinedFunction) function to_date(date, unknown) does not exist"
79,GSTR-3B,challenging,ranking,List the top 5 taxpayers by total tax payable (SGST + CGST + IGST) in FY 2024-25.,"SELECT gstin, SUM(samt + camt + iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8 GROUP BY gstin ORDER BY v DESC LIMIT 5;",1,0,1,0,0.0,1.0,"SELECT r.gstin, SUM(t.cgst_tx::numeric + t.sgst_tx::numeric + t.igst_tx::numeric) AS total_tax_payable FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN public.tbl_gst_rtn_r7_tax_pay t ON r.gstin = t.tbl_gst_rtn_r7::character varying WHERE r.fy_flag = 8 GROUP BY r.gstin ORDER BY total_tax_payable DESC LIMIT 5",
80,GSTR-3B,challenging,grouping,What is the total reverse-charge SGST for each division?,"SELECT division, SUM(isup_rev_samt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",1,1,1,0,1.0,1.0,"SELECT r3b.""division"", SUM(r3b.isup_rev_samt) AS total_reverse_charge_sgst FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r3b GROUP BY r3b.""division"" ORDER BY r3b.""division"";",
81,GSTR-7,simple,aggregation,How many GSTR-7 returns have been filed?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_gstr7_returns FROM public.tbl_gst_rtn_r7;,
82,GSTR-7,simple,aggregation,How many TDS amendments were filed?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS num_amendments FROM public.tbl_gst_rtn_r7_tdsa;,
83,GSTR-7,simple,domain_specific,What is the total TDS deducted across all GSTR-7 returns?,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT SUM(iamt + camt + samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7_tds;,
84,GSTR-7,simple,aggregation,How many distinct deductors filed GSTR-7 returns?,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;,1,1,1,0,1.0,1.0,SELECT COUNT(DISTINCT gstin) AS distinct_deductors FROM public.tbl_gst_rtn_r7;,
85,GSTR-7,simple,aggregation,How many distinct deductees appear in GSTR-7 TDS records?,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT COUNT(DISTINCT gstin_ded) AS distinct_deductees FROM public.tbl_gst_rtn_r7_tds;,
86,GSTR-7,simple,aggregation,How many deductee-wise TDS rows are there?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_tds_rows FROM public.tbl_gst_rtn_r7_tds;,
87,GSTR-7,simple,aggregation,How many invoice-level TDS rows are there?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds_inv;,1,1,1,0,1.0,1.0,SELECT COUNT(*) FROM public.tbl_gst_rtn_r7_tds_inv;,
88,GSTR-7,simple,domain_specific,What is the total IGST TDS withheld across all deductee records?,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT SUM(iamt) AS total_igst_tds_withheld FROM public.tbl_gst_rtn_r7_tds;,
89,GSTR-7,simple,domain_specific,What is the total CGST TDS withheld across all deductee records?,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT SUM(camt) AS total_cgst_tds_withheld FROM public.tbl_gst_rtn_r7_tds;,
90,GSTR-7,simple,domain_specific,What is the total base amount on which TDS was deducted?,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds;,1,1,1,0,1.0,1.0,SELECT SUM(amt_ded) AS total_base_amount FROM public.tbl_gst_rtn_r7_tds;,
91,GSTR-7,simple,aggregation,How many distinct return periods appear in GSTR-7 returns?,SELECT COUNT(DISTINCT fp) AS n FROM public.tbl_gst_rtn_r7;,1,1,1,0,1.0,1.0,SELECT COUNT(DISTINCT fp) AS distinct_return_periods FROM public.tbl_gst_rtn_r7;,
92,GSTR-7,simple,aggregation,What is the total invoice value across all invoice-level TDS rows?,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,1,1,1,0,1.0,1.0,SELECT SUM(ival) AS total_invoice_value FROM public.tbl_gst_rtn_r7_tds_inv;,
93,GSTR-7,simple,aggregation,How many tax-payable rows are recorded for GSTR-7 returns?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tax_pay;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_tax_payable_rows FROM public.tbl_gst_rtn_r7_tax_pay;,
94,GSTR-7,moderate,join,List each deductor and the total TDS they deducted.,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin;",1,1,1,0,1.0,1.0,"SELECT r.gstin AS deductor_gstin, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY total_tds DESC LIMIT 100;",
95,GSTR-7,moderate,join,What is the total TDS deducted in each return period?,"SELECT r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp;",1,1,1,0,1.0,1.0,"SELECT tbl_gst_rtn_r7.fp AS return_period, SUM(tbl_gst_rtn_r7_tds.iamt + tbl_gst_rtn_r7_tds.camt + tbl_gst_rtn_r7_tds.samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds ON tbl_gst_rtn_r7.idtbl_gst_rtn_r7 = tbl_gst_rtn_r7_tds.tbl_gst_rtn_r7 GROUP BY tbl_gst_rtn_r7.fp ORDER BY tbl_gst_rtn_r7.fp;",
96,GSTR-7,moderate,grouping,What is the total TDS deducted from each deductee?,"SELECT gstin_ded, SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded;",1,1,1,0,1.0,1.0,"SELECT t.gstin_ded AS deductee_gstin, SUM(t.iamt + t.camt + t.samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.gstin_ded ORDER BY total_tds_deducted DESC LIMIT 100;",
97,GSTR-7,moderate,ranking,Which deductee had the highest total TDS deducted from them?,"SELECT gstin_ded, SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY v DESC LIMIT 1;",1,0,1,0,0.0,1.0,"SELECT t.deductee_name, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7_tds t GROUP BY t.deductee_name ORDER BY total_tds DESC LIMIT 1;",
98,GSTR-7,moderate,grouping,How many GSTR-7 returns did each deductor file?,"SELECT gstin, COUNT(*) AS n FROM public.tbl_gst_rtn_r7 GROUP BY gstin;",1,1,1,0,1.0,1.0,"SELECT gstin, COUNT(*) AS return_count FROM public.tbl_gst_rtn_r7 GROUP BY gstin ORDER BY return_count DESC LIMIT 100;",
99,GSTR-7,moderate,domain_specific,What is the total TDS withheld at the invoice level across all returns?,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,1,0,0,0,0.0,0.0,SELECT SUM(ival) AS total_tds_withheld FROM live_reports.tbl_gst_rtn_r7_tds_inv;,Query references unknown tables: live_reports.tbl_gst_rtn_r7_tds_inv.
100,GSTR-7,moderate,aggregation,What is the average invoice value across invoice-level TDS rows?,SELECT AVG(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,1,1,1,0,1.0,1.0,SELECT AVG(ival) AS average_invoice_value FROM public.tbl_gst_rtn_r7_tds_inv;,
101,GSTR-7,moderate,filtering,How many GSTR-7 returns were filed for the period October 2025?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7 WHERE fp = '102025';,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_gstr7_returns FROM public.tbl_gst_rtn_r7 WHERE fp = '102025';,
102,GSTR-7,moderate,ranking,List the top 3 deductees by total base amount on which TDS was deducted.,"SELECT gstin_ded, SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY v DESC LIMIT 3;",1,0,1,0,0.0,1.0,"SELECT d.gstin_ded AS deductee_gstin, d.deductee_name, SUM(CAST(d.ival AS NUMERIC)) AS total_base_amount FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned t JOIN public.tbl_gst_rtn_r7_tds d ON t.gstin = d.gstin_ded GROUP BY d.gstin_ded, d.deductee_name ORDER BY total_base_amount DESC LIMIT 3",
103,GSTR-7,challenging,ranking,Which deductor deducted TDS from the most distinct deductees?,"SELECT r.gstin, COUNT(DISTINCT t.gstin_ded) AS n FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY n DESC LIMIT 1;",1,1,1,0,1.0,1.0,"SELECT tbl_gst_rtn_r7.gstin, COUNT(DISTINCT tbl_gst_rtn_r7_tds.gstin_ded) AS distinct_deductees FROM public.tbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds ON tbl_gst_rtn_r7.idtbl_gst_rtn_r7 = tbl_gst_rtn_r7_tds.tbl_gst_rtn_r7 GROUP BY tbl_gst_rtn_r7.gstin ORDER BY distinct_deductees DESC LIMIT 1",
104,GSTR-7,challenging,join,What is the total TDS deducted by each deductor for the period October 2025?,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;",1,1,1,0,1.0,1.0,"SELECT tbl_gst_rtn_r7.gstin AS deductor_gstin, SUM(tbl_gst_rtn_r7_tds.iamt + tbl_gst_rtn_r7_tds.camt + tbl_gst_rtn_r7_tds.samt) AS total_tds_deducted FROM tbl_gst_rtn_r7 JOIN tbl_gst_rtn_r7_tds ON tbl_gst_rtn_r7.idtbl_gst_rtn_r7 = tbl_gst_rtn_r7_tds.tbl_gst_rtn_r7 WHERE tbl_gst_rtn_r7.fp = '102025' GROUP BY tbl_gst_rtn_r7.gstin;",
105,GSTR-7,challenging,domain_specific,What is the total tax payable (IGST + CGST + SGST) declared across all GSTR-7 returns?,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,1,1,1,0,1.0,1.0,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS total_tax_payable FROM public.tbl_gst_rtn_r7_tax_pay;,
106,GSTR-7,challenging,domain_specific,What is the total tax paid in cash (IGST + CGST + SGST) across all GSTR-7 returns?,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,1,1,1,0,1.0,1.0,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS total_tax_paid_in_cash FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,
107,GSTR-7,challenging,join,How many invoice-level TDS rows does each deductor have?,"SELECT r.gstin, COUNT(*) AS n FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds_inv iv ON iv.idtbl_gst_rtn_r7_tds = t.idtbl_gst_rtn_r7_tds GROUP BY r.gstin;",1,1,1,0,1.0,1.0,"SELECT tbl_gst_rtn_r7.gstin, COUNT(public.tbl_gst_rtn_r7_tds_inv.idtbl_gst_rtn_r7_tds_inv) AS tds_row_count FROM public.tbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds ON tbl_gst_rtn_r7.idtbl_gst_rtn_r7 = tbl_gst_rtn_r7_tds.tbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds_inv ON tbl_gst_rtn_r7_tds.idtbl_gst_rtn_r7_tds = tbl_gst_rtn_r7_tds_inv.idtbl_gst_rtn_r7_tds GROUP BY tbl_gst_rtn_r7.gstin ;",
108,GSTR-7,challenging,ranking,Which deductor deducted the highest total TDS?,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY v DESC LIMIT 1;",1,1,1,0,1.0,1.0,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS total_tds FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY total_tds DESC LIMIT 1;",
109,GSTR-7,challenging,join,What is the total TDS deducted by each deductor in each return period?,"SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;",1,1,1,0,1.0,1.0,"SELECT tbl_gst_rtn_r7.gstin AS deductor_gstin, tbl_gst_rtn_r7.fp AS return_period, SUM(tbl_gst_rtn_r7_tds.iamt + tbl_gst_rtn_r7_tds.camt + tbl_gst_rtn_r7_tds.samt) AS total_tds_deducted FROM public.tbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds ON tbl_gst_rtn_r7.idtbl_gst_rtn_r7 = tbl_gst_rtn_r7_tds.tbl_gst_rtn_r7 GROUP BY tbl_gst_rtn_r7.gstin, tbl_gst_rtn_r7.fp ORDER BY deductor_gstin, return_period;",
110,GSTR-7,challenging,having,Which deductees had TDS deducted in more than one return?,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;,1,1,1,0,1.0,1.0,"SELECT t.gstin_ded FROM ( SELECT gstin_ded, COUNT(DISTINCT tbl_gst_rtn_r7) AS return_count FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ) t WHERE t.return_count > 1;",
111,GSTR-7,challenging,quirk,What is the earliest filing date among all GSTR-7 returns?,"SELECT MIN(TO_DATE(fil_dt, 'DD-MM-YYYY')) AS v FROM public.tbl_gst_rtn_r7;",1,1,1,0,1.0,1.0,"SELECT MIN(TO_DATE(fil_dt, 'DD-MM-YYYY')) AS earliest_filing_date FROM public.tbl_gst_rtn_r7;",
112,GSTR-7,challenging,domain_specific,What is the total CGST tax payable declared across all GSTR-7 returns?,SELECT SUM(cgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,1,1,1,0,1.0,1.0,SELECT SUM(cgst_tx) AS total_cgst_tax_payable FROM public.tbl_gst_rtn_r7_tax_pay;,
